EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-6-21,25,22,19,19,18,17,87,76,64,1014,1010,1008,16,14,8,26,14,35,0.00,4,,244
2015-6-22,30,25,19,20,17,12,87,64,40,1017,1014,1009,16,16,16,34,16,43,1.02,1,Rain,217
2015-6-23,26,21,16,21,18,13,84,69,53,1017,1011,1008,16,15,4,42,18,61,8.38,4,Rain-Thunderstorm,252
2015-6-24,24,19,14,14,12,8,86,61,36,1021,1020,1017,16,16,16,21,9,29,0.00,1,,252
2015-6-25,24,19,13,14,11,7,73,60,47,1019,1017,1015,16,16,16,16,7,23,0.00,3,,165
2015-6-26,23,18,13,15,13,11,90,74,57,1018,1016,1015,16,15,10,35,10,45,0.00,2,,49
2015-6-27,20,18,16,16,14,11,93,74,55,1015,1008,1003,16,12,2,39,21,55,30.23,7,Rain,86
2015-6-28,18,16,14,14,13,12,90,81,72,1012,1007,1002,16,9,2,29,15,40,7.87,8,Rain,321
2015-6-29,25,19,13,14,12,11,86,65,43,1013,1012,1011,16,16,16,23,8,27,T,5,,224
2015-6-30,22,19,17,17,16,14,90,78,66,1011,1009,1008,16,14,3,23,11,29,8.13,7,Rain,225
2015-7-1,22,19,16,16,15,13,90,76,61,1014,1010,1007,16,15,5,27,13,35,1.27,6,Rain,248
2015-7-2,21,17,12,14,13,8,90,69,47,1015,1014,1013,16,16,13,24,11,31,0.00,4,,33
2015-7-3,23,17,11,11,9,7,83,62,40,1016,1014,1012,16,16,16,27,11,32,0.00,0,,57
2015-7-4,23,18,13,14,12,9,86,64,41,1018,1014,1012,16,16,13,19,7,21,0.00,1,,293
2015-7-5,25,20,14,14,12,11,80,63,46,1021,1020,1019,16,16,14,16,8,23,0.00,0,,42
2015-7-6,27,24,20,19,17,14,76,67,58,1019,1017,1014,16,16,13,23,10,31,0.25,2,,159
2015-7-7,31,24,17,21,19,16,93,75,57,1015,1013,1010,16,12,1,47,16,61,8.38,5,Rain,240
2015-7-8,21,19,16,16,14,12,90,77,63,1019,1017,1015,16,12,4,24,12,31,1.02,7,Rain,29
