PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-8-4,33,26,18,13,12,9,58,41,24,1014,1012,1011,16,16,16,34,8,40,0.00,0,,187
2015-8-5,33,26,18,14,12,11,68,48,27,1017,1014,1011,16,15,11,13,3,19,0.00,3,,337
2015-8-6,38,28,18,14,9,-1,73,43,12,1012,1009,1006,16,9,3,26,8,31,0.00,6,,144
2015-8-7,37,29,22,12,11,7,49,33,17,1010,1008,1005,16,14,8,27,8,37,0.00,2,,164
2015-8-8,34,27,20,13,11,7,61,40,19,1012,1010,1008,16,16,16,24,5,34,0.00,1,,170
2015-8-9,37,28,18,11,9,5,63,39,15,1013,1010,1008,16,13,4,19,5,26,0.00,2,,236
2015-8-10,36,27,18,16,10,7,52,36,19,1011,1009,1007,16,9,3,27,6,35,0.00,4,,177
2015-8-11,33,27,20,13,10,2,63,39,14,1012,1010,1008,16,16,16,26,11,32,0.00,0,,183
2015-8-12,35,26,16,9,7,6,52,35,17,1016,1014,1012,16,16,16,32,6,39,0.00,0,,204
2015-8-13,35,26,16,9,7,3,56,35,13,1016,1013,1010,16,16,16,37,8,50,0.00,0,,211
