
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-7-12,28,21,14,7,4,1,51,33,17,1019,1017,1016,16,16,16,27,13,45,0.00,0,,235<br />
2015-7-13,29,21,14,7,5,2,63,35,18,1020,1018,1015,16,16,16,47,10,60,0.00,2,,249<br />
2015-7-14,28,20,12,10,7,5,77,45,25,1020,1018,1015,16,16,11,24,11,37,0.00,1,Thunderstorm,136<br />
2015-7-15,26,20,14,11,8,4,82,50,27,1018,1017,1014,16,16,10,27,11,64,1.27,3,Thunderstorm,308<br />
2015-7-16,28,19,11,11,7,2,88,47,19,1017,1015,1011,16,16,16,27,10,40,0.00,1,,277<br />
2015-7-17,24,17,11,9,6,0,82,52,21,1017,1014,1012,16,16,16,32,16,42,0.00,2,,338<br />
2015-7-18,20,14,9,7,5,3,71,52,37,1022,1021,1018,16,16,16,19,8,,0.00,2,,110<br />
2015-7-19,26,18,11,7,6,2,76,41,23,1023,1021,1020,16,16,14,23,6,27,0.00,5,,282<br />
2015-7-20,29,23,17,8,6,3,52,36,20,1023,1021,1018,16,16,14,32,10,40,0.00,4,,203<br />
2015-7-21,28,22,16,10,7,4,59,40,23,1019,1015,1013,16,16,10,26,11,37,0.00,1,,261<br />
2015-7-22,31,23,17,12,7,3,60,38,17,1014,1013,1010,16,16,16,27,13,39,0.00,1,,252<br />
2015-7-23,26,21,17,12,9,5,68,47,26,1020,1016,1013,16,16,16,35,11,52,0.00,2,,307<br />
2015-7-24,28,20,12,11,6,3,77,43,20,1022,1020,1018,16,16,8,34,11,50,0.00,2,,260<br />
2015-7-25,29,23,18,8,4,0,46,28,15,1021,1019,1016,16,16,16,24,13,35,0.00,1,,257<br />
2015-7-26,31,23,17,8,4,2,43,29,17,1017,1014,1011,16,16,14,26,10,39,0.00,0,,202<br />
